code_module,code_presentation,id_student,gender,region,highest_education,imd_band,age_band,num_of_prev_attempts,studied_credits,disability,final_result,date_registration,date_unregistration,module_presentation_length,total_assessments_submitted,average_score,total_weighted_score,total_clicks,unique_days_active
GGG,2014B,612039,F,North Western Region,Lower Than A Level,0-10%,0-35,0,30,N,Distinction,-109.0,,241,9.0,56.888888888888886,0.0,428.0,37.0
GGG,2014B,612089,F,East Midlands Region,Lower Than A Level,80-90%,0-35,0,30,N,Fail,-41.0,,241,8.0,54.375,0.0,180.0,14.0
GGG,2014B,612149,F,Yorkshire Region,HE Qualification,80-90%,0-35,0,30,N,Fail,-95.0,,241,0.0,0.0,0.0,0.0,0.0
GGG,2014B,612207,F,North Western Region,Lower Than A Level,0-10%,0-35,0,30,N,Fail,-23.0,,241,0.0,0.0,0.0,0.0,0.0
GGG,2014B,612319,M,London Region,A Level or Equivalent,10-20,0-35,0,30,N,Pass,-17.0,,241,9.0,73.88888888888889,0.0,150.0,10.0
GGG,2014B,612363,F,East Anglian Region,A Level or Equivalent,10-20,0-35,0,30,N,Fail,-78.0,,241,1.0,0.0,0.0,15.0,3.0
GGG,2014B,612385,F,East Midlands Region,A Level or Equivalent,10-20,0-35,0,30,N,Withdrawn,-137.0,103.0,241,0.0,0.0,0.0,7.0,1.0
GGG,2014B,612459,F,North Western Region,Lower Than A Level,0-10%,0-35,0,30,N,Fail,-75.0,,241,0.0,0.0,0.0,0.0,0.0
GGG,2014B,612565,F,South East Region,Lower Than A Level,90-100%,0-35,0,30,N,Pass,-116.0,,241,9.0,82.55555555555556,0.0,636.0,45.0
GGG,2014B,612620,F,South East Region,Lower Than A Level,90-100%,35-55,0,30,N,Fail,-93.0,,241,0.0,0.0,0.0,25.0,1.0
GGG,2014B,612621,F,East Anglian Region,Lower Than A Level,90-100%,35-55,0,30,N,Pass,-99.0,,241,9.0,77.77777777777777,0.0,633.0,31.0
GGG,2014B,612690,F,North Region,Lower Than A Level,50-60%,0-35,0,30,N,Pass,-47.0,,241,9.0,79.88888888888889,0.0,350.0,24.0
GGG,2014B,612709,M,South West Region,Lower Than A Level,30-40%,0-35,0,30,Y,Withdrawn,-143.0,-81.0,241,0.0,0.0,0.0,0.0,0.0
GGG,2014B,612711,F,South West Region,Lower Than A Level,20-30%,0-35,0,30,N,Fail,-23.0,,241,0.0,0.0,0.0,0.0,0.0
GGG,2014B,612797,F,North Western Region,Lower Than A Level,0-10%,0-35,0,30,N,Pass,-78.0,,241,8.0,79.0,0.0,509.0,31.0
GGG,2014B,612870,F,East Anglian Region,A Level or Equivalent,40-50%,35-55,0,30,N,Pass,-93.0,,241,8.0,64.375,0.0,615.0,26.0
GGG,2014B,612903,F,South West Region,A Level or Equivalent,80-90%,0-35,0,30,N,Pass,-108.0,,241,8.0,91.875,0.0,550.0,32.0
GGG,2014B,612929,F,London Region,A Level or Equivalent,30-40%,0-35,0,30,Y,Fail,-92.0,,241,9.0,71.33333333333333,0.0,644.0,27.0
GGG,2014B,613015,F,South Region,A Level or Equivalent,90-100%,35-55,0,30,N,Distinction,-113.0,,241,9.0,88.44444444444444,0.0,1473.0,68.0
GGG,2014B,613039,M,North Region,Lower Than A Level,40-50%,0-35,0,30,N,Fail,-100.0,,241,3.0,64.33333333333333,0.0,149.0,22.0
GGG,2014B,613131,F,East Anglian Region,Lower Than A Level,0-10%,35-55,0,30,N,Pass,-92.0,,241,9.0,89.44444444444444,0.0,1045.0,55.0
GGG,2014B,613227,F,Yorkshire Region,Lower Than A Level,20-30%,35-55,0,30,N,Fail,-61.0,,241,0.0,0.0,0.0,1.0,1.0
GGG,2014B,613235,M,North Western Region,A Level or Equivalent,0-10%,35-55,0,30,Y,Pass,-81.0,,241,8.0,72.375,0.0,1000.0,68.0
GGG,2014B,613300,F,South West Region,A Level or Equivalent,30-40%,0-35,0,30,N,Distinction,-109.0,,241,9.0,90.88888888888889,0.0,802.0,59.0
GGG,2014B,613407,F,South East Region,Lower Than A Level,30-40%,35-55,0,30,N,Fail,-86.0,,241,0.0,0.0,0.0,45.0,4.0
GGG,2014B,613611,F,North Western Region,Lower Than A Level,40-50%,0-35,0,30,N,Fail,-95.0,,241,2.0,50.0,0.0,148.0,17.0
GGG,2014B,613616,M,London Region,Lower Than A Level,10-20,35-55,0,30,Y,Fail,-75.0,,241,9.0,77.88888888888889,0.0,1387.0,73.0
GGG,2014B,613639,F,North Western Region,Lower Than A Level,50-60%,0-35,0,30,N,Fail,-92.0,,241,2.0,85.0,0.0,90.0,9.0
GGG,2014B,613646,F,North Western Region,Lower Than A Level,0-10%,35-55,0,30,N,Distinction,-1.0,,241,6.0,88.16666666666667,0.0,775.0,47.0
GGG,2014B,613675,F,East Anglian Region,Lower Than A Level,50-60%,35-55,0,30,N,Fail,-10.0,,241,1.0,65.0,0.0,99.0,14.0
GGG,2014B,613683,F,South Region,A Level or Equivalent,70-80%,0-35,0,30,N,Pass,-65.0,,241,9.0,82.66666666666667,0.0,328.0,26.0
GGG,2014B,613691,M,East Midlands Region,Lower Than A Level,20-30%,0-35,0,30,N,Pass,-82.0,,241,9.0,82.77777777777777,0.0,2162.0,171.0
GGG,2014B,613720,F,London Region,Lower Than A Level,20-30%,0-35,0,90,N,Distinction,-60.0,,241,9.0,94.11111111111111,0.0,653.0,33.0
GGG,2014B,613972,F,South East Region,Lower Than A Level,30-40%,0-35,0,30,N,Fail,-92.0,,241,4.0,78.75,0.0,128.0,10.0
GGG,2014B,613981,F,North Western Region,Lower Than A Level,0-10%,0-35,0,30,N,Fail,-92.0,,241,7.0,75.57142857142857,0.0,199.0,19.0
GGG,2014B,613988,F,South West Region,A Level or Equivalent,20-30%,35-55,0,30,Y,Pass,-58.0,,241,9.0,79.44444444444444,0.0,1371.0,56.0
GGG,2014B,613993,M,Yorkshire Region,Lower Than A Level,40-50%,0-35,0,30,N,Fail,-79.0,,241,3.0,82.66666666666667,0.0,60.0,8.0
GGG,2014B,614073,F,South West Region,Lower Than A Level,40-50%,35-55,0,30,N,Withdrawn,-81.0,73.0,241,0.0,0.0,0.0,0.0,0.0
GGG,2014B,614129,F,Yorkshire Region,Lower Than A Level,40-50%,0-35,0,30,N,Fail,-78.0,,241,8.0,58.0,0.0,320.0,17.0
GGG,2014B,614142,F,North Region,Lower Than A Level,0-10%,0-35,0,30,N,Fail,-73.0,,241,2.0,56.0,0.0,77.0,15.0
GGG,2014B,614162,M,South Region,A Level or Equivalent,50-60%,35-55,0,30,N,Pass,-85.0,,241,9.0,89.88888888888889,0.0,511.0,28.0
GGG,2014B,614204,F,South West Region,A Level or Equivalent,20-30%,0-35,0,30,N,Fail,-103.0,,241,9.0,65.22222222222223,0.0,241.0,17.0
GGG,2014B,614224,F,West Midlands Region,Lower Than A Level,0-10%,35-55,0,30,Y,Fail,-8.0,,241,1.0,80.0,0.0,175.0,9.0
GGG,2014B,614233,F,North Western Region,Lower Than A Level,20-30%,35-55,0,30,N,Fail,-71.0,,241,1.0,60.0,0.0,90.0,9.0
GGG,2014B,614249,F,North Western Region,Lower Than A Level,50-60%,35-55,0,30,N,Fail,-103.0,,241,1.0,69.0,0.0,9.0,2.0
GGG,2014B,614262,F,London Region,Lower Than A Level,10-20,0-35,0,30,N,Withdrawn,-44.0,0.0,241,0.0,0.0,0.0,0.0,0.0
GGG,2014B,614398,F,North Western Region,A Level or Equivalent,40-50%,0-35,0,30,N,Distinction,-45.0,,241,9.0,76.33333333333333,0.0,322.0,21.0
GGG,2014B,614419,F,London Region,Lower Than A Level,30-40%,35-55,0,30,N,Fail,-67.0,,241,9.0,75.33333333333333,0.0,1388.0,63.0
GGG,2014B,614424,F,Yorkshire Region,A Level or Equivalent,20-30%,35-55,0,30,N,Distinction,-82.0,,241,7.0,89.28571428571429,0.0,595.0,58.0
GGG,2014B,614571,F,East Anglian Region,Lower Than A Level,20-30%,0-35,0,30,N,Pass,-89.0,,241,9.0,79.55555555555556,0.0,605.0,24.0
GGG,2014B,614582,F,East Anglian Region,Lower Than A Level,50-60%,0-35,0,30,N,Pass,-93.0,,241,7.0,82.85714285714286,0.0,286.0,26.0
GGG,2014B,614892,M,South West Region,Lower Than A Level,90-100%,35-55,0,30,N,Pass,-22.0,,241,9.0,88.33333333333333,0.0,1309.0,72.0
GGG,2014B,614893,F,South East Region,A Level or Equivalent,50-60%,0-35,0,30,N,Pass,-28.0,,241,9.0,85.66666666666667,0.0,1628.0,104.0
GGG,2014B,615001,F,Yorkshire Region,Lower Than A Level,0-10%,0-35,0,30,N,Distinction,-15.0,,241,9.0,95.0,0.0,628.0,41.0
GGG,2014B,615078,F,South West Region,A Level or Equivalent,50-60%,35-55,0,30,N,Distinction,-59.0,,241,9.0,87.77777777777777,0.0,679.0,48.0
GGG,2014B,615085,F,North Western Region,Lower Than A Level,90-100%,0-35,0,30,N,Fail,-108.0,,241,1.0,69.0,0.0,81.0,8.0
GGG,2014B,615103,F,South East Region,Lower Than A Level,0-10%,0-35,0,30,N,Fail,-108.0,,241,9.0,47.111111111111114,0.0,185.0,19.0
GGG,2014B,615283,F,North Western Region,No Formal quals,0-10%,0-35,0,30,N,Fail,-93.0,,241,9.0,57.55555555555556,0.0,1855.0,70.0
GGG,2014B,615300,F,Yorkshire Region,Lower Than A Level,0-10%,0-35,0,30,N,Pass,-106.0,,241,7.0,76.57142857142857,0.0,201.0,22.0
GGG,2014B,615327,F,West Midlands Region,Lower Than A Level,20-30%,0-35,0,30,N,Pass,-36.0,,241,9.0,80.0,0.0,536.0,41.0
GGG,2014B,615377,F,South West Region,Lower Than A Level,60-70%,35-55,0,30,N,Pass,-65.0,,241,9.0,79.88888888888889,0.0,725.0,38.0
GGG,2014B,615401,M,North Western Region,A Level or Equivalent,0-10%,0-35,0,30,Y,Fail,-71.0,,241,0.0,0.0,0.0,0.0,0.0
GGG,2014B,615404,F,Yorkshire Region,Lower Than A Level,20-30%,0-35,0,30,N,Fail,-66.0,,241,4.0,74.0,0.0,225.0,19.0
GGG,2014B,615425,F,South West Region,Lower Than A Level,30-40%,0-35,0,30,Y,Pass,-101.0,,241,8.0,64.375,0.0,375.0,32.0
GGG,2014B,615487,F,South Region,Lower Than A Level,30-40%,0-35,0,90,N,Withdrawn,-22.0,-2.0,241,0.0,0.0,0.0,0.0,0.0
GGG,2014B,616338,M,East Midlands Region,Lower Than A Level,60-70%,0-35,0,30,N,Pass,-88.0,,241,9.0,73.66666666666667,0.0,86.0,14.0
GGG,2014B,616457,F,East Midlands Region,A Level or Equivalent,80-90%,0-35,0,30,N,Pass,-10.0,,241,8.0,90.125,0.0,304.0,23.0
GGG,2014B,616512,F,East Anglian Region,Lower Than A Level,80-90%,0-35,0,30,N,Pass,-82.0,,241,8.0,86.625,0.0,1094.0,59.0
GGG,2014B,616595,M,West Midlands Region,HE Qualification,40-50%,35-55,0,30,N,Pass,-25.0,,241,9.0,80.88888888888889,0.0,1738.0,88.0
GGG,2014B,616629,M,London Region,A Level or Equivalent,60-70%,35-55,0,30,N,Pass,-82.0,,241,9.0,73.77777777777777,0.0,1390.0,66.0
GGG,2014B,616672,M,East Anglian Region,Lower Than A Level,80-90%,55<=,0,90,N,Pass,-106.0,,241,9.0,85.77777777777777,0.0,2874.0,200.0
GGG,2014B,616706,F,East Midlands Region,A Level or Equivalent,40-50%,0-35,0,30,N,Distinction,-47.0,,241,9.0,91.55555555555556,0.0,1421.0,79.0
GGG,2014B,616727,F,North Region,A Level or Equivalent,30-40%,0-35,0,30,N,Pass,-17.0,,241,9.0,88.44444444444444,0.0,483.0,43.0
GGG,2014B,616728,F,North Region,Lower Than A Level,0-10%,0-35,0,30,N,Fail,-85.0,,241,2.0,64.0,0.0,59.0,10.0
GGG,2014B,616742,F,East Anglian Region,Lower Than A Level,40-50%,35-55,0,30,Y,Distinction,-80.0,,241,9.0,78.77777777777777,0.0,817.0,66.0
GGG,2014B,616851,F,West Midlands Region,Lower Than A Level,60-70%,0-35,0,30,N,Pass,-82.0,,241,9.0,87.22222222222223,0.0,3773.0,188.0
GGG,2014B,616866,F,South West Region,A Level or Equivalent,70-80%,0-35,0,30,N,Pass,-11.0,,241,7.0,92.71428571428571,0.0,291.0,16.0
GGG,2014B,617107,F,South West Region,Lower Than A Level,50-60%,0-35,0,30,N,Fail,-78.0,,241,0.0,0.0,0.0,20.0,5.0
GGG,2014B,617114,F,Yorkshire Region,A Level or Equivalent,20-30%,0-35,0,30,Y,Fail,-28.0,,241,1.0,65.0,0.0,531.0,18.0
GGG,2014B,617133,F,South Region,Lower Than A Level,40-50%,0-35,0,30,Y,Fail,-28.0,,241,3.0,82.0,0.0,98.0,8.0
GGG,2014B,617238,F,South West Region,Lower Than A Level,40-50%,35-55,0,30,N,Fail,-72.0,,241,5.0,74.8,0.0,306.0,16.0
GGG,2014B,617346,F,London Region,Lower Than A Level,0-10%,0-35,0,30,N,Fail,-103.0,,241,0.0,0.0,0.0,60.0,5.0
GGG,2014B,617347,F,London Region,Lower Than A Level,40-50%,0-35,0,30,N,Fail,-61.0,,241,0.0,0.0,0.0,0.0,0.0
GGG,2014B,617391,F,South West Region,Lower Than A Level,0-10%,0-35,0,30,N,Pass,-74.0,,241,9.0,78.22222222222223,0.0,241.0,11.0
GGG,2014B,617470,F,East Anglian Region,A Level or Equivalent,10-20,0-35,0,30,N,Distinction,-80.0,,241,9.0,92.22222222222223,0.0,352.0,22.0
GGG,2014B,617578,F,North Region,Lower Than A Level,0-10%,35-55,0,30,N,Distinction,-11.0,,241,9.0,85.44444444444444,0.0,584.0,47.0
GGG,2014B,617611,F,West Midlands Region,A Level or Equivalent,0-10%,35-55,0,30,N,Fail,-88.0,,241,4.0,68.5,0.0,368.0,14.0
GGG,2014B,617700,F,South West Region,A Level or Equivalent,30-40%,35-55,0,30,N,Distinction,-60.0,,241,9.0,90.44444444444444,0.0,569.0,38.0
GGG,2014B,617745,F,North Western Region,Lower Than A Level,0-10%,0-35,0,60,Y,Pass,-50.0,,241,9.0,54.22222222222222,0.0,331.0,20.0
GGG,2014B,617883,F,East Anglian Region,Lower Than A Level,20-30%,0-35,0,30,N,Fail,-75.0,,241,0.0,0.0,0.0,274.0,24.0
GGG,2014B,617886,F,London Region,Lower Than A Level,20-30%,0-35,0,30,N,Pass,-82.0,,241,9.0,71.0,0.0,1070.0,84.0
GGG,2014B,617889,F,South West Region,Lower Than A Level,,0-35,0,30,N,Fail,-89.0,,241,1.0,56.0,0.0,81.0,10.0
GGG,2014B,617909,F,South East Region,Lower Than A Level,60-70%,0-35,0,30,N,Pass,-71.0,,241,9.0,80.11111111111111,0.0,537.0,46.0
GGG,2014B,618024,F,East Midlands Region,Lower Than A Level,30-40%,0-35,0,30,N,Fail,-8.0,,241,0.0,0.0,0.0,0.0,0.0
GGG,2014B,618088,F,London Region,A Level or Equivalent,70-80%,35-55,0,30,N,Distinction,-121.0,,241,9.0,91.33333333333333,0.0,1065.0,62.0
GGG,2014B,618119,F,North Western Region,A Level or Equivalent,0-10%,0-35,0,30,N,Withdrawn,-95.0,144.0,241,0.0,0.0,0.0,4.0,2.0
GGG,2014B,618176,F,North Western Region,Lower Than A Level,70-80%,35-55,0,30,N,Pass,-40.0,,241,9.0,82.77777777777777,0.0,811.0,47.0
GGG,2014B,618244,F,London Region,A Level or Equivalent,10-20,35-55,0,30,N,Pass,-15.0,,241,9.0,75.77777777777777,0.0,876.0,40.0
GGG,2014B,618338,M,London Region,A Level or Equivalent,60-70%,0-35,0,30,N,Pass,-57.0,,241,9.0,86.11111111111111,0.0,488.0,28.0
GGG,2014B,618444,F,South Region,HE Qualification,80-90%,0-35,0,30,N,Fail,-15.0,,241,0.0,0.0,0.0,0.0,0.0
GGG,2014B,618579,F,West Midlands Region,Lower Than A Level,0-10%,0-35,0,30,Y,Pass,-54.0,,241,9.0,70.0,0.0,1569.0,90.0
GGG,2014B,618580,F,East Anglian Region,Lower Than A Level,50-60%,0-35,0,30,Y,Withdrawn,-87.0,-24.0,241,0.0,0.0,0.0,0.0,0.0
GGG,2014B,618621,F,North Region,Lower Than A Level,70-80%,35-55,0,30,N,Pass,-79.0,,241,7.0,77.42857142857143,0.0,297.0,26.0
GGG,2014B,618767,F,East Anglian Region,Lower Than A Level,20-30%,0-35,0,30,N,Pass,-34.0,,241,9.0,80.22222222222223,0.0,598.0,23.0
GGG,2014B,618846,F,Yorkshire Region,A Level or Equivalent,60-70%,0-35,0,30,N,Withdrawn,-12.0,182.0,241,2.0,69.5,0.0,93.0,8.0
GGG,2014B,618887,M,South East Region,A Level or Equivalent,60-70%,35-55,0,30,Y,Pass,-100.0,,241,9.0,92.22222222222223,0.0,1342.0,89.0
GGG,2014B,618893,F,London Region,Lower Than A Level,10-20,35-55,0,30,Y,Distinction,-116.0,,241,9.0,83.77777777777777,0.0,554.0,39.0
GGG,2014B,619013,F,London Region,A Level or Equivalent,50-60%,0-35,0,30,N,Fail,-60.0,,241,8.0,75.625,0.0,279.0,9.0
GGG,2014B,619107,F,South Region,Lower Than A Level,40-50%,0-35,0,30,Y,Fail,-52.0,,241,0.0,0.0,0.0,0.0,0.0
GGG,2014B,619212,F,South East Region,A Level or Equivalent,70-80%,0-35,0,30,N,Pass,-44.0,,241,7.0,76.0,0.0,564.0,31.0
GGG,2014B,619284,M,North Western Region,Lower Than A Level,10-20,0-35,0,30,N,Fail,-25.0,,241,0.0,0.0,0.0,32.0,2.0
GGG,2014B,619363,F,Yorkshire Region,A Level or Equivalent,80-90%,35-55,0,30,N,Pass,-67.0,,241,9.0,85.88888888888889,0.0,684.0,57.0
GGG,2014B,619478,F,South Region,A Level or Equivalent,70-80%,35-55,0,30,N,Fail,-41.0,,241,7.0,47.857142857142854,0.0,119.0,6.0
GGG,2014B,619481,M,London Region,A Level or Equivalent,20-30%,35-55,0,30,N,Pass,-80.0,,241,9.0,83.11111111111111,0.0,1529.0,105.0
GGG,2014B,619483,F,London Region,A Level or Equivalent,30-40%,0-35,0,30,N,Distinction,-10.0,,241,9.0,97.33333333333333,0.0,239.0,13.0
GGG,2014B,619520,F,South East Region,Lower Than A Level,20-30%,0-35,0,30,Y,Fail,-8.0,,241,3.0,62.666666666666664,0.0,47.0,7.0
GGG,2014B,619926,F,East Anglian Region,Lower Than A Level,0-10%,35-55,0,30,N,Fail,-93.0,,241,9.0,66.55555555555556,0.0,349.0,13.0
GGG,2014B,619945,F,London Region,A Level or Equivalent,10-20,0-35,0,30,Y,Withdrawn,-57.0,144.0,241,3.0,72.66666666666667,0.0,346.0,43.0
GGG,2014B,619952,F,North Western Region,Lower Than A Level,0-10%,0-35,0,30,Y,Pass,-47.0,,241,9.0,86.66666666666667,0.0,682.0,39.0
GGG,2014B,620179,F,East Anglian Region,Lower Than A Level,30-40%,35-55,0,30,N,Distinction,-73.0,,241,9.0,78.44444444444444,0.0,621.0,36.0
GGG,2014B,620190,F,South West Region,Lower Than A Level,60-70%,0-35,0,30,N,Pass,-93.0,,241,8.0,76.25,0.0,592.0,28.0
GGG,2014B,620197,F,East Midlands Region,A Level or Equivalent,80-90%,35-55,0,30,N,Pass,-103.0,,241,8.0,76.375,0.0,986.0,42.0
GGG,2014B,620218,F,Yorkshire Region,A Level or Equivalent,20-30%,0-35,0,30,Y,Fail,-44.0,,241,1.0,71.0,0.0,43.0,4.0
GGG,2014B,620317,F,London Region,Lower Than A Level,60-70%,0-35,0,30,N,Pass,-64.0,,241,9.0,79.55555555555556,0.0,1593.0,114.0
GGG,2014B,620460,F,Yorkshire Region,A Level or Equivalent,30-40%,0-35,0,30,N,Pass,-95.0,,241,9.0,90.0,0.0,1043.0,75.0
GGG,2014B,620490,F,South East Region,Lower Than A Level,90-100%,0-35,0,30,N,Pass,-52.0,,241,9.0,62.77777777777778,0.0,254.0,28.0
GGG,2014B,620522,M,North Western Region,Lower Than A Level,10-20,35-55,0,30,N,Pass,-80.0,,241,7.0,66.71428571428571,0.0,293.0,19.0
GGG,2014B,620552,M,London Region,A Level or Equivalent,10-20,35-55,0,30,N,Withdrawn,-44.0,215.0,241,2.0,65.5,0.0,191.0,19.0
GGG,2014B,620561,F,East Anglian Region,Lower Than A Level,30-40%,0-35,0,30,N,Distinction,-74.0,,241,8.0,87.125,0.0,660.0,39.0
GGG,2014B,620564,F,North Region,A Level or Equivalent,30-40%,0-35,0,30,N,Pass,-66.0,,241,9.0,59.666666666666664,0.0,241.0,14.0
GGG,2014B,620590,F,East Anglian Region,A Level or Equivalent,80-90%,0-35,0,30,N,Pass,-47.0,,241,9.0,89.88888888888889,0.0,747.0,40.0
GGG,2014B,620629,M,West Midlands Region,A Level or Equivalent,80-90%,0-35,0,60,N,Withdrawn,-45.0,215.0,241,6.0,67.5,0.0,215.0,31.0
GGG,2014B,620726,F,London Region,Lower Than A Level,10-20,0-35,0,30,N,Pass,-78.0,,241,9.0,79.0,0.0,455.0,36.0
GGG,2014B,620728,F,North Region,Lower Than A Level,10-20,35-55,0,30,N,Fail,-93.0,,241,1.0,55.0,0.0,66.0,8.0
GGG,2014B,620808,F,Yorkshire Region,Lower Than A Level,30-40%,35-55,0,30,Y,Distinction,-81.0,,241,9.0,90.44444444444444,0.0,3843.0,193.0
GGG,2014B,620915,F,North Western Region,Lower Than A Level,0-10%,0-35,0,30,N,Withdrawn,-71.0,187.0,241,6.0,90.66666666666667,0.0,372.0,37.0
GGG,2014B,620946,F,East Anglian Region,Lower Than A Level,60-70%,35-55,0,30,Y,Distinction,-103.0,,241,9.0,87.44444444444444,0.0,1637.0,117.0
GGG,2014B,620956,M,South West Region,Lower Than A Level,20-30%,0-35,0,30,Y,Withdrawn,-87.0,-54.0,241,0.0,0.0,0.0,0.0,0.0
GGG,2014B,620982,F,East Midlands Region,A Level or Equivalent,80-90%,0-35,0,30,N,Distinction,-60.0,,241,9.0,87.22222222222223,0.0,395.0,13.0
GGG,2014B,621017,F,London Region,No Formal quals,10-20,0-35,0,30,N,Fail,6.0,,241,1.0,60.0,0.0,46.0,9.0
GGG,2014B,621025,F,East Anglian Region,No Formal quals,20-30%,0-35,0,30,N,Fail,-11.0,,241,0.0,0.0,0.0,25.0,4.0
GGG,2014B,621319,F,North Western Region,Lower Than A Level,30-40%,0-35,0,30,N,Fail,-75.0,,241,7.0,72.42857142857143,0.0,610.0,56.0
GGG,2014B,621331,F,East Anglian Region,Lower Than A Level,90-100%,0-35,0,30,Y,Withdrawn,-44.0,207.0,241,3.0,62.666666666666664,0.0,339.0,31.0
GGG,2014B,621342,F,London Region,HE Qualification,0-10%,35-55,0,30,N,Fail,-60.0,,241,8.0,64.0,0.0,246.0,18.0
GGG,2014B,621459,F,South West Region,HE Qualification,40-50%,35-55,0,30,Y,Withdrawn,-17.0,207.0,241,2.0,62.5,0.0,119.0,14.0
GGG,2014B,621473,F,South Region,Lower Than A Level,30-40%,0-35,0,30,N,Pass,-54.0,,241,9.0,81.66666666666667,0.0,385.0,37.0
GGG,2014B,621478,M,East Midlands Region,Lower Than A Level,70-80%,35-55,0,30,N,Withdrawn,-17.0,194.0,241,1.0,70.0,0.0,28.0,3.0
GGG,2014B,621676,F,East Midlands Region,A Level or Equivalent,0-10%,35-55,0,30,N,Withdrawn,-24.0,89.0,241,0.0,0.0,0.0,11.0,1.0
GGG,2014B,621693,F,South West Region,A Level or Equivalent,60-70%,0-35,0,30,N,Fail,-54.0,,241,1.0,45.0,0.0,92.0,4.0
GGG,2014B,621716,F,London Region,Lower Than A Level,20-30%,35-55,0,30,N,Pass,-72.0,,241,8.0,74.75,0.0,1171.0,68.0
GGG,2014B,621755,F,South East Region,Lower Than A Level,20-30%,0-35,0,30,Y,Pass,-53.0,,241,9.0,83.33333333333333,0.0,1099.0,104.0
GGG,2014B,621888,F,East Anglian Region,Lower Than A Level,60-70%,0-35,0,30,N,Fail,-45.0,,241,1.0,61.0,0.0,214.0,27.0
GGG,2014B,621923,F,South West Region,A Level or Equivalent,90-100%,0-35,0,30,N,Pass,-51.0,,241,9.0,81.55555555555556,0.0,443.0,23.0
GGG,2014B,622074,F,East Anglian Region,Lower Than A Level,50-60%,35-55,0,30,N,Pass,-73.0,,241,9.0,86.22222222222223,0.0,363.0,37.0
GGG,2014B,622166,F,South Region,Lower Than A Level,50-60%,35-55,0,150,N,Pass,-22.0,,241,9.0,81.22222222222223,0.0,1852.0,159.0
GGG,2014B,622245,F,East Anglian Region,HE Qualification,20-30%,35-55,0,30,N,Pass,-58.0,,241,9.0,68.11111111111111,0.0,727.0,33.0
GGG,2014B,622252,F,London Region,A Level or Equivalent,40-50%,35-55,0,30,N,Withdrawn,-71.0,-23.0,241,0.0,0.0,0.0,0.0,0.0
GGG,2014B,622352,F,Yorkshire Region,Lower Than A Level,90-100%,0-35,0,30,N,Pass,-81.0,,241,7.0,83.28571428571429,0.0,621.0,36.0
GGG,2014B,622356,F,West Midlands Region,A Level or Equivalent,0-10%,0-35,0,30,N,Fail,-17.0,,241,0.0,0.0,0.0,0.0,0.0
GGG,2014B,622382,F,South Region,Lower Than A Level,10-20,35-55,0,30,N,Pass,-45.0,,241,9.0,85.55555555555556,0.0,570.0,37.0
GGG,2014B,622387,F,North Western Region,Lower Than A Level,10-20,35-55,0,30,Y,Withdrawn,-60.0,10.0,241,0.0,0.0,0.0,0.0,0.0
GGG,2014B,622432,F,North Western Region,Lower Than A Level,0-10%,35-55,0,30,N,Distinction,-68.0,,241,9.0,93.77777777777777,0.0,1244.0,79.0
GGG,2014B,622433,F,South Region,Lower Than A Level,60-70%,0-35,0,30,N,Pass,-66.0,,241,8.0,84.875,0.0,381.0,22.0
GGG,2014B,622480,F,London Region,Lower Than A Level,40-50%,0-35,0,30,N,Fail,-40.0,,241,4.0,92.75,0.0,482.0,32.0
GGG,2014B,622482,F,South West Region,Lower Than A Level,30-40%,35-55,0,30,N,Withdrawn,-59.0,-47.0,241,0.0,0.0,0.0,0.0,0.0
GGG,2014B,622500,M,East Anglian Region,A Level or Equivalent,90-100%,0-35,0,30,Y,Distinction,-40.0,,241,9.0,95.11111111111111,0.0,2474.0,148.0
GGG,2014B,622516,F,North Western Region,Lower Than A Level,50-60%,0-35,0,30,N,Fail,-85.0,,241,7.0,60.0,0.0,910.0,37.0
GGG,2014B,622570,F,East Anglian Region,Lower Than A Level,10-20,0-35,0,30,N,Pass,-65.0,,241,9.0,84.77777777777777,0.0,979.0,38.0
GGG,2014B,622618,F,West Midlands Region,Lower Than A Level,10-20,0-35,0,30,N,Fail,-78.0,,241,0.0,0.0,0.0,27.0,3.0
GGG,2014B,622646,F,London Region,Lower Than A Level,10-20,0-35,0,30,Y,Fail,-50.0,,241,2.0,77.0,0.0,435.0,39.0
GGG,2014B,622886,M,North Western Region,Lower Than A Level,0-10%,35-55,0,30,Y,Withdrawn,-51.0,68.0,241,0.0,0.0,0.0,35.0,7.0
GGG,2014B,623010,F,South Region,A Level or Equivalent,90-100%,35-55,0,30,N,Pass,-86.0,,241,9.0,63.888888888888886,0.0,2253.0,95.0
GGG,2014B,623029,F,London Region,No Formal quals,50-60%,0-35,0,30,N,Fail,-45.0,,241,2.0,35.5,0.0,7.0,2.0
GGG,2014B,623072,F,West Midlands Region,Lower Than A Level,10-20,0-35,0,30,N,Pass,-80.0,,241,8.0,73.75,0.0,603.0,48.0
GGG,2014B,623081,F,Yorkshire Region,A Level or Equivalent,10-20,0-35,0,30,N,Distinction,-80.0,,241,8.0,63.25,0.0,206.0,16.0
GGG,2014B,623233,F,South East Region,A Level or Equivalent,90-100%,0-35,0,30,N,Withdrawn,-24.0,-11.0,241,0.0,0.0,0.0,0.0,0.0
GGG,2014B,623322,M,East Midlands Region,Lower Than A Level,60-70%,0-35,0,30,Y,Withdrawn,-54.0,126.0,241,1.0,65.0,0.0,116.0,16.0
