code_module,code_presentation,id_student,gender,region,highest_education,imd_band,age_band,num_of_prev_attempts,studied_credits,disability,final_result,date_registration,date_unregistration,module_presentation_length,total_assessments_submitted,average_score,total_weighted_score,total_clicks,unique_days_active
fff,2014b,545741,m,south region,lower than a level,80-90%,0-35,0,60,n,pass,-58,241,241,12,82.75,79.0,2619,147
fff,2014b,546071,m,scotland,a level or equivalent,70-80%,35-55,0,90,n,pass,-47,241,241,12,84.75,81.25,6126,175
fff,2014b,546394,m,wales,he qualification,0-10%,0-35,1,120,n,withdrawn,-54,59,241,2,77.5,10.0,204,10
fff,2014b,546627,m,east midlands region,lower than a level,80-90%,0-35,0,60,n,pass,-128,241,241,12,66.08333333333333,53.25,2951,73
fff,2014b,546961,m,east anglian region,a level or equivalent,20-30%,0-35,0,60,n,pass,-115,241,241,12,73.91666666666667,83.5,2511,93
fff,2014b,547128,m,wales,a level or equivalent,20-30%,35-55,1,190,y,pass,-28,241,241,11,76.9090909090909,52.0,2223,67
fff,2014b,547413,f,north western region,no formal quals,0-10%,0-35,0,90,n,fail,-60,241,241,6,85.16666666666667,62.25,2798,110
fff,2014b,547506,m,south east region,a level or equivalent,0-10%,0-35,0,60,n,pass,-54,241,241,12,73.33333333333333,68.0,1711,59
fff,2014b,547569,m,north region,a level or equivalent,40-50%,35-55,0,60,n,fail,-24,241,241,3,67.66666666666667,16.25,1219,29
fff,2014b,547680,m,south east region,a level or equivalent,20-30%,0-35,1,120,n,distinction,-141,241,241,12,82.83333333333333,88.75,5479,100
fff,2014b,547884,m,south east region,lower than a level,50-60%,0-35,1,60,n,fail,-110,241,241,11,56.09090909090909,61.0,863,9
fff,2014b,548332,m,north region,a level or equivalent,40-50%,0-35,1,120,y,withdrawn,-68,-11,241,0,0.0,0.0,0,0
fff,2014b,548424,m,london region,lower than a level,60-70%,0-35,1,60,n,pass,-22,241,241,12,78.5,70.25,6133,201
fff,2014b,548573,m,north western region,lower than a level,20-30%,0-35,1,120,n,withdrawn,-110,33,241,0,0.0,0.0,505,22
fff,2014b,548926,f,east anglian region,a level or equivalent,70-80%,0-35,1,120,n,fail,-45,241,241,2,59.0,14.75,66,7
fff,2014b,549792,m,east anglian region,he qualification,70-80%,0-35,1,90,n,fail,-109,241,241,11,69.9090909090909,42.25,1698,39
fff,2014b,550003,m,scotland,a level or equivalent,50-60%,35-55,0,60,n,fail,-107,241,241,2,74.0,0.0,309,11
fff,2014b,550038,m,yorkshire region,lower than a level,10-20%,35-55,0,60,n,pass,-22,241,241,12,68.83333333333333,64.5,3682,105
fff,2014b,550097,f,south region,a level or equivalent,90-100%,0-35,0,60,n,pass,-88,241,241,12,74.58333333333333,64.75,2271,72
fff,2014b,550246,m,south east region,lower than a level,80-90%,35-55,2,120,n,fail,-220,241,241,2,72.0,18.0,19,6
fff,2014b,550498,m,yorkshire region,lower than a level,50-60%,0-35,0,60,n,fail,-40,241,241,1,82.0,10.25,295,19
fff,2014b,550903,m,scotland,he qualification,50-60%,0-35,0,60,y,distinction,-150,241,241,12,91.58333333333331,93.0,8660,186
fff,2014b,550925,m,wales,lower than a level,10-20%,0-35,0,90,n,pass,-25,241,241,12,70.41666666666667,73.5,2560,110
fff,2014b,551636,m,north western region,a level or equivalent,50-60%,0-35,2,120,n,withdrawn,-54,101,241,0,0.0,0.0,20,2
fff,2014b,552284,m,east anglian region,a level or equivalent,80-90%,0-35,2,120,n,pass,-22,241,241,12,69.33333333333333,60.75,1556,23
fff,2014b,552395,m,yorkshire region,a level or equivalent,0-10%,0-35,1,60,y,fail,-137,241,241,12,70.5,82.75,24,2
fff,2014b,552648,m,north western region,lower than a level,0-10%,0-35,1,90,n,pass,-29,241,241,12,70.5,83.0,1349,28
fff,2014b,553032,m,yorkshire region,a level or equivalent,70-80%,0-35,0,120,n,withdrawn,-34,136,241,3,66.66666666666667,30.0,839,38
fff,2014b,553160,m,north western region,a level or equivalent,0-10%,35-55,0,60,n,fail,-22,241,241,8,69.5,42.25,2771,69
fff,2014b,554597,m,north western region,lower than a level,30-40%,0-35,0,60,n,withdrawn,-141,-32,241,0,0.0,0.0,0,0
fff,2014b,554881,m,west midlands region,lower than a level,0-10%,0-35,0,150,n,pass,-24,241,241,12,76.33333333333333,70.75,2153,63
fff,2014b,555691,m,scotland,lower than a level,30-40%,0-35,1,210,n,withdrawn,-127,65,241,4,75.5,17.0,1628,41
fff,2014b,555929,f,south east region,lower than a level,20-30%,0-35,2,120,n,pass,-135,241,241,12,74.5,72.5,2150,53
fff,2014b,556052,m,london region,lower than a level,10-20%,0-35,0,120,n,withdrawn,-57,12,241,0,0.0,0.0,56,6
fff,2014b,556126,m,london region,a level or equivalent,80-90%,35-55,1,60,y,withdrawn,-165,122,241,4,84.0,21.0,358,25
fff,2014b,556140,m,south region,lower than a level,80-90%,0-35,1,240,n,pass,-123,241,241,12,77.75,75.75,2109,63
fff,2014b,556492,m,south region,a level or equivalent,90-100%,0-35,2,240,n,fail,-17,241,241,12,85.08333333333333,65.5,3624,43
fff,2014b,557141,m,south region,lower than a level,10-20%,0-35,0,60,n,withdrawn,-110,-46,241,0,0.0,0.0,0,0
fff,2014b,557469,m,ireland,a level or equivalent,80-90%,0-35,1,60,n,pass,-22,241,241,11,79.63636363636364,52.5,1602,25
fff,2014b,557650,m,london region,lower than a level,30-40%,35-55,0,60,n,pass,-67,241,241,12,63.66666666666666,56.75,4693,129
fff,2014b,557708,m,london region,a level or equivalent,20-30%,0-35,0,60,y,fail,-29,241,241,1,62.0,7.75,151,24
fff,2014b,557894,m,north western region,lower than a level,30-40%,35-55,1,120,n,withdrawn,-93,89,241,0,0.0,0.0,356,22
fff,2014b,558105,m,east midlands region,lower than a level,80-90%,0-35,0,60,n,pass,-44,241,241,12,69.41666666666667,71.25,2788,110
fff,2014b,558121,m,west midlands region,a level or equivalent,80-90%,35-55,1,60,n,pass,-86,241,241,12,77.91666666666667,84.5,3047,104
fff,2014b,558244,m,wales,he qualification,40-50%,35-55,2,120,n,fail,-22,241,241,5,79.0,22.25,2120,41
fff,2014b,558284,m,ireland,lower than a level,60-70%,0-35,1,150,y,withdrawn,-82,30,241,0,0.0,0.0,507,13
fff,2014b,558404,m,london region,lower than a level,20-30%,0-35,1,120,n,withdrawn,-60,201,241,1,98.0,12.25,88,7
fff,2014b,559449,m,north region,post graduate qualification,20-30%,35-55,1,60,n,fail,-120,241,241,2,86.0,21.5,137,12
fff,2014b,559876,m,west midlands region,lower than a level,20-30%,0-35,1,120,n,distinction,-131,241,241,12,94.83333333333331,92.75,7169,173
fff,2014b,560168,f,yorkshire region,lower than a level,0-10%,0-35,1,150,y,fail,-17,241,241,5,69.0,21.5,1428,33
fff,2014b,560399,m,south region,he qualification,70-80%,35-55,0,60,n,pass,-28,241,241,12,73.91666666666667,70.75,5879,142
fff,2014b,560496,f,south east region,a level or equivalent,60-70%,0-35,2,120,n,pass,-24,241,241,12,86.5,84.0,4382,98
fff,2014b,560595,m,east anglian region,he qualification,80-90%,0-35,1,120,n,withdrawn,-52,47,241,1,86.0,10.75,1102,21
fff,2014b,560685,m,south region,lower than a level,80-90%,0-35,1,120,n,fail,-22,241,241,4,73.75,14.5,1344,57
fff,2014b,561009,f,scotland,a level or equivalent,0-10%,0-35,1,120,y,pass,-43,241,241,11,81.9090909090909,64.5,2653,74
fff,2014b,561215,m,east anglian region,lower than a level,70-80%,35-55,0,60,n,withdrawn,-57,44,241,1,86.0,10.75,1819,38
fff,2014b,561796,m,north western region,lower than a level,0-10%,0-35,1,120,n,withdrawn,-106,0,241,0,0.0,0.0,0,0
fff,2014b,561799,f,east anglian region,he qualification,20-30%,35-55,0,60,n,fail,-54,241,241,0,0.0,0.0,58,2
fff,2014b,562064,f,north western region,a level or equivalent,50-60%,0-35,0,180,n,withdrawn,-255,135,241,0,0.0,0.0,303,24
fff,2014b,562917,m,east anglian region,a level or equivalent,80-90%,0-35,0,150,n,withdrawn,-4,222,241,1,60.0,7.5,322,20
fff,2014b,563813,m,london region,lower than a level,20-30%,35-55,0,60,n,withdrawn,-78,0,241,0,0.0,0.0,55,2
fff,2014b,563823,m,north western region,a level or equivalent,20-30%,35-55,0,60,n,pass,-61,241,241,12,75.41666666666667,73.75,3595,142
fff,2014b,564632,f,london region,lower than a level,10-20%,0-35,0,60,n,fail,-29,241,241,12,67.08333333333333,62.25,4386,113
fff,2014b,565109,m,west midlands region,lower than a level,20-30%,0-35,0,120,n,distinction,-25,241,241,12,83.5,86.5,4030,133
fff,2014b,565257,m,north region,a level or equivalent,10-20%,0-35,1,120,n,withdrawn,-134,0,241,0,0.0,0.0,0,0
fff,2014b,565348,m,south east region,a level or equivalent,30-40%,0-35,0,60,n,withdrawn,-36,156,241,6,87.5,43.75,2043,29
fff,2014b,565373,m,west midlands region,a level or equivalent,80-90%,0-35,1,120,n,pass,-85,241,241,12,78.08333333333333,73.25,3497,85
fff,2014b,565469,m,east midlands region,lower than a level,80-90%,0-35,1,120,n,withdrawn,-22,128,241,1,89.0,0.0,192,16
fff,2014b,565526,m,north region,he qualification,30-40%,35-55,0,120,n,withdrawn,-81,35,241,0,0.0,0.0,91,6
fff,2014b,566460,m,south region,a level or equivalent,50-60%,0-35,0,60,y,fail,-75,241,241,2,59.0,14.75,729,34
fff,2014b,567168,m,north western region,a level or equivalent,10-20%,35-55,0,90,n,withdrawn,-268,24,241,0,0.0,0.0,217,7
fff,2014b,567629,f,south west region,lower than a level,60-70%,35-55,0,60,y,pass,-78,241,241,12,62.66666666666666,54.5,2090,79
fff,2014b,567681,m,wales,lower than a level,60-70%,0-35,0,120,n,withdrawn,-168,86,241,3,59.0,14.75,390,10
fff,2014b,567859,m,scotland,a level or equivalent,50-60%,35-55,1,150,n,fail,-43,241,241,12,53.41666666666666,44.5,2280,83
fff,2014b,567873,m,east anglian region,a level or equivalent,40-50%,0-35,0,90,n,distinction,-79,241,241,12,87.16666666666667,88.25,2452,63
fff,2014b,568954,m,ireland,lower than a level,20-30%,0-35,0,120,n,pass,-36,241,241,12,88.58333333333333,84.0,6774,201
fff,2014b,569065,m,north western region,no formal quals,30-40%,0-35,0,60,n,pass,-81,241,241,11,78.45454545454545,60.25,5302,136
fff,2014b,569556,f,north region,a level or equivalent,0-10%,0-35,1,240,n,withdrawn,-81,11,241,0,0.0,0.0,62,5
fff,2014b,569729,m,south west region,a level or equivalent,60-70%,0-35,0,60,n,fail,-22,241,241,0,0.0,0.0,0,0
fff,2014b,569783,m,south east region,lower than a level,60-70%,35-55,0,60,n,withdrawn,-24,79,241,4,92.0,23.0,843,38
fff,2014b,570264,m,east midlands region,lower than a level,20-30%,35-55,0,60,n,fail,-24,241,241,9,80.0,62.5,2007,63
fff,2014b,571050,m,london region,a level or equivalent,40-50%,0-35,0,60,n,pass,-64,241,241,12,84.91666666666667,82.0,2656,91
fff,2014b,571190,f,south region,lower than a level,50-60%,0-35,0,60,n,pass,-85,241,241,12,78.16666666666667,88.0,4609,172
fff,2014b,571316,f,south region,a level or equivalent,50-60%,0-35,0,60,y,distinction,-101,241,241,12,92.5,88.0,3020,57
fff,2014b,571612,m,wales,lower than a level,50-60%,0-35,1,120,y,withdrawn,28,187,241,4,57.25,22.0,27,3
fff,2014b,571815,m,yorkshire region,lower than a level,30-40%,0-35,0,120,n,fail,-5,241,241,2,76.0,19.0,550,20
fff,2014b,571844,m,yorkshire region,lower than a level,10-20%,0-35,1,210,n,pass,-28,241,241,10,66.8,63.25,768,45
fff,2014b,571962,m,ireland,lower than a level,0-10%,35-55,1,120,n,pass,-99,241,241,12,67.83333333333333,62.5,5278,142
fff,2014b,572154,m,scotland,he qualification,40-50%,0-35,0,150,n,pass,-17,241,241,12,75.5,80.25,4383,178
fff,2014b,572367,m,south east region,a level or equivalent,90-100%,0-35,1,120,n,fail,-138,241,241,12,68.33333333333333,66.75,1594,44
fff,2014b,572395,f,north western region,a level or equivalent,40-50%,0-35,0,150,n,withdrawn,-193,58,241,2,67.0,16.75,523,15
fff,2014b,572716,m,yorkshire region,a level or equivalent,20-30%,35-55,0,120,n,pass,-248,241,241,12,75.08333333333333,75.0,1791,75
fff,2014b,572804,m,wales,a level or equivalent,60-70%,0-35,0,90,n,withdrawn,-221,86,241,2,52.0,13.0,105,13
fff,2014b,572832,m,south region,lower than a level,80-90%,0-35,0,90,y,pass,-115,241,241,12,61.16666666666666,65.25,5256,157
fff,2014b,572870,m,east midlands region,a level or equivalent,20-30%,35-55,0,120,n,distinction,-248,241,241,12,90.25,87.0,2828,137
fff,2014b,572952,f,london region,he qualification,0-10%,35-55,1,120,n,withdrawn,-87,-6,241,0,0.0,0.0,0,0
fff,2014b,573549,m,london region,lower than a level,40-50%,0-35,0,120,n,pass,-80,241,241,12,77.33333333333333,73.25,5389,171
fff,2014b,574028,m,wales,a level or equivalent,30-40%,0-35,0,180,y,pass,-22,241,241,12,77.33333333333333,76.0,4350,147
fff,2014b,574605,m,south region,a level or equivalent,10-20%,0-35,0,60,n,fail,-96,241,241,1,76.0,9.5,220,12
fff,2014b,574663,m,yorkshire region,lower than a level,30-40%,0-35,0,240,n,withdrawn,-22,44,241,1,82.0,10.25,286,12
fff,2014b,574671,f,east anglian region,he qualification,40-50%,35-55,0,120,n,pass,-261,241,241,12,78.83333333333333,84.75,2859,62
fff,2014b,574815,m,south region,lower than a level,90-100%,0-35,1,180,n,withdrawn,-10,103,241,4,68.5,16.0,346,13
fff,2014b,575855,m,london region,he qualification,80-90%,0-35,0,180,n,withdrawn,-54,-22,241,0,0.0,0.0,0,0
fff,2014b,576159,m,scotland,a level or equivalent,60-70%,0-35,0,60,n,distinction,-74,241,241,12,89.0,89.75,3002,147
fff,2014b,576557,m,south region,a level or equivalent,80-90%,0-35,0,120,n,withdrawn,-295,-232,241,0,0.0,0.0,0,0
fff,2014b,577142,f,east midlands region,a level or equivalent,40-50%,0-35,0,60,n,withdrawn,-134,138,241,3,77.0,38.0,1024,47
fff,2014b,577600,m,north western region,lower than a level,10-20%,0-35,0,90,n,fail,-226,241,241,0,0.0,0.0,0,0
fff,2014b,577679,f,south region,a level or equivalent,90-100%,35-55,0,120,y,withdrawn,-25,-5,241,0,0.0,0.0,11,3
fff,2014b,577795,f,west midlands region,lower than a level,80-90%,0-35,0,120,y,withdrawn,-121,-59,241,0,0.0,0.0,0,0
fff,2014b,578022,m,east midlands region,a level or equivalent,20-30%,0-35,0,120,n,fail,-46,241,241,2,71.0,17.75,146,12
fff,2014b,578258,m,south west region,lower than a level,20-30%,0-35,1,180,n,fail,-88,241,241,0,0.0,0.0,0,0
fff,2014b,578754,m,south region,lower than a level,70-80%,0-35,0,60,n,pass,-241,241,241,11,73.0,63.25,855,33
fff,2014b,578764,m,east anglian region,a level or equivalent,80-90%,0-35,0,90,n,pass,-27,241,241,10,80.9,81.0,4924,177
fff,2014b,579081,m,west midlands region,a level or equivalent,70-80%,0-35,1,150,n,distinction,-147,241,241,12,90.16666666666669,92.0,3838,127
fff,2014b,579376,m,east anglian region,a level or equivalent,0-10%,0-35,0,90,n,pass,-280,241,241,12,72.0,58.75,2095,40
fff,2014b,580425,m,west midlands region,a level or equivalent,60-70%,0-35,1,120,n,withdrawn,-29,128,241,3,90.33333333333331,45.25,2199,71
fff,2014b,581065,m,wales,lower than a level,60-70%,0-35,0,120,n,withdrawn,-64,41,241,2,69.0,10.5,472,23
fff,2014b,581520,m,east anglian region,lower than a level,50-60%,35-55,0,60,n,fail,-141,241,241,12,63.5,55.5,3621,150
fff,2014b,581598,m,south west region,a level or equivalent,30-40%,0-35,0,60,n,pass,-43,241,241,12,75.16666666666667,80.75,4482,119
fff,2014b,581772,m,yorkshire region,lower than a level,90-100%,0-35,1,120,n,withdrawn,-93,54,241,0,0.0,0.0,9,1
fff,2014b,582553,m,wales,lower than a level,50-60%,0-35,0,300,n,fail,-68,241,241,2,89.0,22.25,1326,66
fff,2014b,582629,m,wales,he qualification,0-10%,0-35,1,180,n,fail,-71,241,241,0,0.0,0.0,0,0
fff,2014b,583056,m,ireland,a level or equivalent,60-70%,0-35,0,90,n,withdrawn,-11,94,241,4,60.75,13.25,511,42
fff,2014b,583138,m,north western region,a level or equivalent,70-80%,35-55,0,60,n,withdrawn,-46,103,241,5,81.6,38.25,909,29
fff,2014b,584184,f,london region,a level or equivalent,20-30%,0-35,0,90,n,pass,-165,241,241,12,82.5,86.75,2536,94
fff,2014b,584571,f,london region,a level or equivalent,20-30%,0-35,0,90,n,fail,-257,241,241,2,50.0,12.5,603,41
fff,2014b,584842,m,east midlands region,he qualification,30-40%,0-35,0,90,n,pass,-50,241,241,12,70.66666666666667,71.0,1498,50
fff,2014b,584843,f,east anglian region,lower than a level,0-10%,0-35,1,180,n,withdrawn,-108,0,241,0,0.0,0.0,77,4
fff,2014b,584884,m,yorkshire region,lower than a level,20-30%,0-35,0,60,n,withdrawn,-54,221,241,4,75.0,17.25,951,31
fff,2014b,584990,m,east anglian region,a level or equivalent,90-100%,0-35,1,120,n,fail,-25,241,241,1,76.0,9.5,173,5
fff,2014b,585454,m,west midlands region,lower than a level,10-20%,0-35,1,240,n,distinction,-200,241,241,12,81.25,86.25,3872,109
fff,2014b,585921,m,scotland,lower than a level,20-30%,0-35,1,120,n,distinction,-24,241,241,12,87.08333333333333,84.75,10016,200
fff,2014b,586351,m,south region,lower than a level,80-90%,35-55,0,180,n,withdrawn,-53,83,241,1,62.0,7.75,72,9
fff,2014b,586506,f,london region,no formal quals,50-60%,35-55,0,60,n,fail,-93,241,241,0,0.0,0.0,426,5
fff,2014b,586543,m,north region,he qualification,10-20%,0-35,1,180,n,fail,-25,241,241,1,36.0,4.5,7,2
fff,2014b,586592,f,east anglian region,lower than a level,70-80%,0-35,0,60,n,pass,-58,241,241,12,63.16666666666666,62.0,2410,102
fff,2014b,586917,f,north western region,lower than a level,0-10%,0-35,0,60,n,pass,-144,241,241,12,62.75,58.5,4401,128
fff,2014b,587195,m,south west region,lower than a level,30-40%,0-35,1,240,y,withdrawn,-46,157,241,4,72.5,32.25,1708,58
fff,2014b,587248,m,south west region,he qualification,80-90%,0-35,1,150,n,withdrawn,-110,-30,241,0,0.0,0.0,0,0
fff,2014b,587600,m,east midlands region,a level or equivalent,70-80%,0-35,0,120,n,pass,-81,241,241,12,60.16666666666666,57.25,2369,83
fff,2014b,587696,m,wales,lower than a level,30-40%,0-35,1,120,n,fail,-22,241,241,1,38.0,4.75,984,43
fff,2014b,588107,m,ireland,lower than a level,0-10%,0-35,1,210,n,withdrawn,-40,58,241,2,58.5,8.25,426,24
fff,2014b,588145,m,south east region,lower than a level,90-100%,0-35,0,60,n,pass,-236,241,241,12,77.0,80.75,4018,142
fff,2014b,588436,m,yorkshire region,a level or equivalent,30-40%,0-35,1,180,n,fail,-87,241,241,4,70.25,34.0,456,13
fff,2014b,588913,m,north western region,he qualification,0-10%,0-35,0,60,n,withdrawn,-80,209,241,9,75.66666666666667,60.25,2376,70
fff,2014b,589016,m,yorkshire region,a level or equivalent,80-90%,0-35,1,210,n,pass,-116,241,241,12,92.5,93.0,2049,63
fff,2014b,589029,m,south region,lower than a level,90-100%,0-35,0,90,n,pass,-22,241,241,10,73.6,44.75,2396,72
fff,2014b,589449,m,north western region,a level or equivalent,50-60%,0-35,0,60,n,distinction,-34,241,241,12,92.66666666666669,92.75,5997,176
fff,2014b,589454,m,north western region,a level or equivalent,0-10%,0-35,0,60,n,pass,-57,241,241,12,79.41666666666667,78.5,4577,140
fff,2014b,589469,m,south region,a level or equivalent,90-100%,0-35,1,120,n,withdrawn,-130,115,241,2,81.0,20.25,396,20
fff,2014b,589548,m,scotland,lower than a level,0-10%,0-35,0,90,n,pass,-54,241,241,12,88.5,83.5,3392,103
fff,2014b,589565,f,south region,lower than a level,80-90%,35-55,0,60,n,distinction,-53,241,241,12,94.5,91.5,7862,166
fff,2014b,589798,m,east anglian region,lower than a level,30-40%,0-35,0,180,n,withdrawn,-45,107,241,4,63.5,16.25,813,27
fff,2014b,590018,f,north western region,lower than a level,0-10%,0-35,0,180,n,pass,-65,241,241,12,76.0,74.5,4946,147
fff,2014b,590508,f,south west region,a level or equivalent,10-20%,0-35,0,60,n,pass,-138,241,241,12,79.5,92.0,4774,153
fff,2014b,590543,m,south region,lower than a level,40-50%,0-35,0,60,n,withdrawn,-225,113,241,2,62.0,15.5,844,51
fff,2014b,590548,m,south west region,lower than a level,0-10%,35-55,1,120,y,withdrawn,-43,86,241,3,87.33333333333333,23.0,97,5
fff,2014b,590604,m,scotland,he qualification,20-30%,35-55,1,180,n,fail,-43,241,241,0,0.0,0.0,5,1
fff,2014b,590970,m,south east region,lower than a level,70-80%,0-35,1,210,n,pass,-47,241,241,12,70.25,65.75,2808,100
fff,2014b,591111,m,south east region,lower than a level,10-20%,0-35,0,120,n,fail,-192,241,241,12,59.5,43.75,1085,31
fff,2014b,591132,f,south region,lower than a level,50-60%,0-35,0,90,n,fail,-20,241,241,0,0.0,0.0,84,6
fff,2014b,591318,m,south region,lower than a level,80-90%,0-35,0,60,y,withdrawn,-141,156,241,3,72.33333333333333,16.75,1354,40
fff,2014b,591550,m,north western region,lower than a level,0-10%,0-35,0,60,n,fail,-121,241,241,12,73.41666666666667,75.25,1631,52
fff,2014b,591946,m,wales,a level or equivalent,10-20%,0-35,0,120,n,withdrawn,-163,74,241,2,60.0,15.0,414,34
fff,2014b,592422,f,east midlands region,a level or equivalent,90-100%,0-35,0,60,n,fail,-28,241,241,5,60.8,11.75,1167,33
fff,2014b,592632,m,north western region,a level or equivalent,0-10%,0-35,0,60,n,fail,-73,241,241,4,56.75,24.25,1828,97
fff,2014b,592766,m,east midlands region,a level or equivalent,40-50%,0-35,0,90,n,pass,-171,241,241,12,85.66666666666667,85.0,4341,157
fff,2014b,592939,m,scotland,he qualification,0-10%,0-35,1,240,n,withdrawn,-79,165,241,4,71.0,33.75,786,62
fff,2014b,593004,m,yorkshire region,a level or equivalent,40-50%,0-35,1,180,n,withdrawn,-122,-54,241,0,0.0,0.0,0,0
fff,2014b,593206,m,east anglian region,lower than a level,60-70%,0-35,1,180,n,withdrawn,-71,101,241,2,80.0,20.0,505,49
fff,2014b,593220,m,south east region,lower than a level,60-70%,0-35,0,120,n,withdrawn,-214,223,241,2,65.0,16.25,117,13
fff,2014b,593563,m,south region,lower than a level,90-100%,35-55,0,90,n,withdrawn,-114,-10,241,0,0.0,0.0,4,2
fff,2014b,593617,m,scotland,a level or equivalent,30-40%,0-35,1,120,n,withdrawn,-16,53,241,1,90.0,11.25,149,13
fff,2014b,594122,m,north region,a level or equivalent,20-30%,0-35,0,90,n,withdrawn,-206,-204,241,0,0.0,0.0,0,0
fff,2014b,594136,m,east midlands region,lower than a level,20-30%,0-35,1,120,n,distinction,-100,241,241,12,86.25,88.5,10002,199
fff,2014b,594258,m,north western region,lower than a level,0-10%,0-35,0,90,y,withdrawn,-110,132,241,3,46.0,8.0,409,25
fff,2014b,594374,m,yorkshire region,lower than a level,10-20%,0-35,0,120,n,fail,-29,241,241,12,58.25,49.25,2129,54
fff,2014b,594636,m,south region,lower than a level,60-70%,0-35,0,90,y,withdrawn,-67,216,241,4,38.75,24.75,3666,114
fff,2014b,594909,m,north western region,a level or equivalent,40-50%,0-35,0,60,n,pass,-75,241,241,11,76.81818181818181,47.0,2143,57
fff,2014b,595186,m,south region,lower than a level,70-80%,0-35,0,60,n,fail,-113,241,241,2,63.0,15.75,1820,38
fff,2014b,595428,m,north western region,he qualification,0-10%,35-55,1,150,n,fail,-22,241,241,3,86.33333333333333,12.25,1286,44
fff,2014b,595481,m,south region,he qualification,20-30%,35-55,0,60,n,withdrawn,-144,0,241,0,0.0,0.0,0,0
fff,2014b,595895,m,ireland,lower than a level,90-100%,0-35,1,120,n,fail,-23,241,241,0,0.0,0.0,53,4
fff,2014b,595935,m,south region,a level or equivalent,30-40%,0-35,1,120,n,pass,3,241,241,12,83.08333333333333,80.75,3133,93
fff,2014b,595978,m,east anglian region,lower than a level,90-100%,0-35,1,180,y,fail,-5,241,241,11,61.27272727272727,64.5,2407,116
fff,2014b,596243,m,east anglian region,lower than a level,10-20%,0-35,0,60,y,withdrawn,-22,156,241,0,0.0,0.0,67,6
fff,2014b,596482,f,west midlands region,a level or equivalent,40-50%,0-35,0,60,n,pass,-29,241,241,12,74.66666666666667,80.5,4069,124
fff,2014b,596601,f,south east region,a level or equivalent,70-80%,0-35,1,180,n,pass,-107,241,241,12,65.83333333333333,55.25,4021,94
fff,2014b,596637,m,london region,a level or equivalent,10-20%,35-55,0,60,y,withdrawn,-199,-51,241,0,0.0,0.0,0,0
fff,2014b,596663,m,east anglian region,lower than a level,50-60%,0-35,0,90,n,withdrawn,-22,151,241,2,76.0,19.0,487,33
fff,2014b,596699,m,east anglian region,he qualification,30-40%,0-35,1,240,n,fail,-115,241,241,12,66.91666666666667,77.5,868,43
fff,2014b,596953,m,east anglian region,lower than a level,60-70%,35-55,1,150,n,withdrawn,-85,95,241,4,63.25,18.0,1019,45
fff,2014b,597234,m,yorkshire region,lower than a level,30-40%,0-35,0,60,n,pass,-71,241,241,12,86.5,84.25,4743,143
fff,2014b,597359,f,south region,he qualification,70-80%,0-35,0,60,n,withdrawn,-22,171,241,3,84.0,42.0,1847,103
fff,2014b,597378,m,yorkshire region,lower than a level,70-80%,0-35,0,60,n,withdrawn,-150,52,241,1,78.0,9.75,1011,46
fff,2014b,597386,m,scotland,lower than a level,0-10%,0-35,1,120,n,withdrawn,-74,82,241,2,65.0,16.25,352,26
fff,2014b,597426,m,wales,a level or equivalent,30-40%,0-35,1,120,n,fail,-34,241,241,4,71.0,51.5,501,23
fff,2014b,597495,f,east midlands region,a level or equivalent,80-90%,0-35,0,60,n,fail,-149,241,241,4,67.25,47.25,908,31
fff,2014b,597662,f,east anglian region,a level or equivalent,60-70%,35-55,0,90,n,pass,-24,241,241,12,77.41666666666667,67.25,8256,185
fff,2014b,597761,f,south region,lower than a level,20-30%,0-35,1,120,n,withdrawn,-110,80,241,2,47.0,11.75,842,37
fff,2014b,598113,m,ireland,he qualification,20-30%,0-35,0,120,n,pass,-23,241,241,10,67.1,47.5,1392,48
fff,2014b,598300,m,north western region,lower than a level,70-80%,0-35,1,210,n,fail,-25,241,241,1,82.0,10.25,538,26
fff,2014b,598353,m,west midlands region,he qualification,40-50%,35-55,1,150,n,fail,-89,241,241,3,68.0,14.5,498,15
fff,2014b,598362,m,east anglian region,lower than a level,30-40%,35-55,0,60,n,withdrawn,-322,-119,241,0,0.0,0.0,767,15
fff,2014b,598571,m,south west region,a level or equivalent,50-60%,0-35,0,60,n,distinction,-29,241,241,12,95.33333333333331,93.0,4539,119
fff,2014b,598642,m,wales,a level or equivalent,60-70%,0-35,1,180,n,pass,-23,241,241,12,57.66666666666666,40.75,1711,49
fff,2014b,598713,f,east anglian region,a level or equivalent,80-90%,0-35,0,60,n,pass,-141,241,241,12,83.66666666666667,84.0,3578,141
fff,2014b,599048,f,north western region,lower than a level,0-10%,0-35,0,90,n,pass,-178,241,241,12,66.58333333333333,65.5,1405,50
fff,2014b,599105,f,south east region,lower than a level,30-40%,0-35,0,90,n,withdrawn,-186,143,241,0,0.0,0.0,0,0
fff,2014b,599117,m,south region,he qualification,10-20%,0-35,1,120,n,fail,-97,241,241,0,0.0,0.0,126,6
fff,2014b,599398,m,south region,lower than a level,90-100%,0-35,0,120,n,pass,-72,241,241,12,79.75,68.25,3108,114
fff,2014b,599740,m,london region,a level or equivalent,70-80%,35-55,0,60,n,pass,-25,241,241,12,67.0,70.25,3805,163
fff,2014b,599812,m,east anglian region,a level or equivalent,50-60%,0-35,0,60,n,fail,-185,241,241,4,77.0,56.25,560,18
